CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,FM_score,Segment,tenure_days,historical_clv,has_sufficient_history,projected_annual_value,churn_probability,risk_tier,value_tier,recommended_action
17667.0,66,12,3883.8,3,5,5,5,Loyal Customers,588,3883.8,True,2410.8622448979595,0.14286117,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17668.0,1,2,347.75,5,2,2,2,Potential Loyalist,36,347.75,True,3525.798611111111,0.32128683,Low,Low,No action needed
17669.0,43,10,6142.35,4,5,5,5,Champions,574,6142.35,True,3905.8497386759586,0.22620885,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17670.0,228,1,205.7,2,2,1,2,Hibernating,0,205.7,False,,0.8044683,High,Low,Low-cost automated nudge only (not worth heavy investment)
17671.0,16,7,1720.53,5,4,4,4,Champions,360,1720.53,True,1744.42625,0.3943355,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17672.0,44,8,5592.1900000000005,4,4,5,4,Loyal Customers,597,5592.1900000000005,True,3419.010636515913,0.13549449,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17673.0,1,15,4156.63,5,5,5,5,Champions,629,4156.63,True,2412.0348966613674,0.077292465,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17674.0,74,2,551.04,3,2,2,2,Need Attention,294,551.04,True,684.1142857142856,0.60711074,Medium,Medium,Standard engagement / newsletter
17675.0,1,89,37067.020000000004,5,5,5,5,Champions,728,37067.020000000004,True,18584.42623626374,0.008223674,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17676.0,4,12,2409.73,5,5,4,4,Champions,615,2409.73,True,1430.1649593495936,0.08300388,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17677.0,2,90,34233.35,5,5,5,5,Champions,726,34233.35,True,17210.981749311293,0.011383138,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17678.0,264,3,579.81,2,3,2,2,Hibernating,339,579.81,True,624.279203539823,0.7471694,Medium,Medium,Standard engagement / newsletter
17679.0,53,11,3166.56,4,5,5,5,Champions,683,3166.56,True,1692.2319180087848,0.3234117,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17680.0,24,4,462.5,4,3,2,2,Potential Loyalist,487,462.5,True,346.6375770020534,0.59972095,Medium,Medium,Standard engagement / newsletter
17681.0,597,6,529.6,1,4,2,3,At Risk,131,529.6,True,1475.6030534351146,0.8857055,High,Medium,Automated retention email / limited-time offer
17682.0,10,12,4050.28,5,5,5,5,Champions,631,4050.28,True,2342.8719492868463,0.1190012,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17683.0,386,3,819.01,2,3,3,3,At Risk,168,819.01,True,1779.3967261904763,0.8325798,High,Medium,Automated retention email / limited-time offer
17684.0,44,1,239.41,4,2,1,2,Potential Loyalist,0,239.41,False,,0.4143236,Medium,Low,"Low-touch, monitor only"
17685.0,17,14,5439.95,5,5,5,5,Champions,649,5439.95,True,3059.4479969183353,0.07574719,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17686.0,7,9,8296.81,5,4,5,4,Champions,526,8296.81,True,5757.292110266159,0.13582335,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17687.0,421,1,432.68,1,2,2,2,Hibernating,0,432.68,False,,0.9100189,High,Low,Low-cost automated nudge only (not worth heavy investment)
17688.0,375,2,286.5,2,2,2,2,Hibernating,19,286.5,False,,0.85186297,High,Low,Low-cost automated nudge only (not worth heavy investment)
17689.0,388,2,317.08,2,2,2,2,Hibernating,85,317.08,True,1361.5788235294117,0.90354955,High,Low,Low-cost automated nudge only (not worth heavy investment)
17690.0,30,21,6954.3,4,5,5,5,Champions,644,6954.3,True,3941.4899068322984,0.07520916,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17691.0,358,5,627.35,2,4,3,4,At Risk,188,627.35,True,1217.9933510638298,0.69820064,Medium,Medium,Standard engagement / newsletter
17692.0,127,14,2947.04,3,5,5,5,Loyal Customers,413,2947.04,True,2604.526876513317,0.3405123,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17693.0,136,3,187.02,3,3,1,2,Need Attention,1,187.02,False,,0.860798,High,Low,Low-cost automated nudge only (not worth heavy investment)
17694.0,142,3,1695.97,3,3,4,4,Loyal Customers,421,1695.97,True,1470.377790973872,0.596396,Medium,High,Proactive engagement (early access to new features/products)
17695.0,132,6,1720.54,3,4,4,4,Loyal Customers,549,1720.54,True,1143.892714025501,0.5406377,Medium,High,Proactive engagement (early access to new features/products)
17696.0,38,48,7380.89,4,5,5,5,Champions,690,7380.89,True,3904.38384057971,0.047469426,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17697.0,236,1,338.95,2,2,2,2,Hibernating,0,338.95,False,,0.8302118,High,Low,Low-cost automated nudge only (not worth heavy investment)
17698.0,261,1,154.95,2,2,1,2,Hibernating,0,154.95,False,,0.8737327,High,Low,Low-cost automated nudge only (not worth heavy investment)
17699.0,477,2,442.0,1,2,2,2,Hibernating,84,442.0,True,1920.595238095238,0.8554809,High,Low,Low-cost automated nudge only (not worth heavy investment)
17700.0,17,17,6640.72,5,5,5,5,Champions,722,6640.72,True,3357.1506925207755,0.06104862,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17701.0,253,1,417.95,2,2,2,2,Hibernating,0,417.95,False,,0.7822888,High,Low,Low-cost automated nudge only (not worth heavy investment)
17702.0,30,9,2999.94,4,4,5,4,Loyal Customers,370,2999.94,True,2959.4002702702705,0.12866272,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17703.0,35,4,1094.84,4,3,3,3,Loyal Customers,382,1094.84,True,1046.1167539267014,0.51766574,Medium,Medium,Standard engagement / newsletter
17704.0,169,2,885.19,3,2,3,2,Need Attention,71,885.19,True,4550.624647887324,0.77327204,High,Medium,Automated retention email / limited-time offer
17705.0,3,12,2041.5,5,5,4,4,Champions,573,2041.5,True,1300.4319371727747,0.15922499,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17706.0,4,43,19066.07,5,5,5,5,Champions,685,19066.07,True,10159.292773722627,0.0085409945,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17707.0,185,9,605.05,2,4,3,4,At Risk,547,605.05,True,403.7353747714808,0.6614212,Medium,Medium,Standard engagement / newsletter
17708.0,188,4,884.1800000000001,2,3,3,3,At Risk,235,884.1800000000001,True,1373.30085106383,0.54380155,Medium,Medium,Standard engagement / newsletter
17709.0,170,5,671.01,3,4,3,4,Loyal Customers,433,671.01,True,565.6319861431871,0.6499954,Medium,Medium,Standard engagement / newsletter
17710.0,424,1,293.5,1,2,2,2,Hibernating,0,293.5,False,,0.869637,High,Low,Low-cost automated nudge only (not worth heavy investment)
17711.0,11,2,385.1,5,2,2,2,Potential Loyalist,279,385.1,True,503.8046594982079,0.41133547,Medium,Low,"Low-touch, monitor only"
17712.0,45,1,522.91,4,2,2,2,Potential Loyalist,0,522.91,False,,0.4516527,Medium,Medium,Standard engagement / newsletter
17713.0,382,4,1198.09,2,3,4,4,At Risk,166,1198.09,True,2634.354518072289,0.7586412,High,Medium,Automated retention email / limited-time offer
17714.0,321,9,1376.58,2,4,4,4,At Risk,192,1376.58,True,2616.9359375,0.63910574,Medium,Medium,Standard engagement / newsletter
17715.0,201,2,489.59999999999997,2,2,2,2,Hibernating,392,489.59999999999997,True,455.87755102040813,0.8491606,High,Medium,Automated retention email / limited-time offer
17716.0,23,27,15671.32,4,5,5,5,Champions,714,15671.32,True,8011.249019607843,0.044636115,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17717.0,421,1,376.92,1,2,2,2,Hibernating,0,376.92,False,,0.8938703,High,Low,Low-cost automated nudge only (not worth heavy investment)
17718.0,232,3,386.98,2,3,2,2,Hibernating,412,386.98,True,342.8342233009709,0.69201356,Medium,Low,"Low-touch, monitor only"
17719.0,38,18,5367.8,4,5,5,5,Champions,217,5367.8,True,9028.788018433179,0.09076419,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17720.0,26,12,2613.06,4,5,4,4,Loyal Customers,552,2613.06,True,1727.8385869565218,0.107638724,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17721.0,659,1,307.21000000000004,1,2,2,2,Hibernating,0,307.21000000000004,False,,0.9423511,High,Low,Low-cost automated nudge only (not worth heavy investment)
17722.0,96,7,3476.82,3,4,5,4,Loyal Customers,279,3476.82,True,4548.527956989247,0.255127,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17723.0,127,7,3378.4000000000005,3,4,5,4,Loyal Customers,248,3378.4000000000005,True,4972.241935483872,0.52937967,Medium,High,Proactive engagement (early access to new features/products)
17724.0,58,4,995.6500000000001,3,3,3,3,Loyal Customers,80,995.6500000000001,True,4542.653125000001,0.42334858,Medium,Medium,Standard engagement / newsletter
17725.0,16,14,3371.13,5,5,5,5,Champions,250,3371.13,True,4921.8498,0.07956166,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17726.0,395,8,1089.56,2,4,3,4,At Risk,286,1089.56,True,1390.5223776223777,0.8342497,High,Medium,Automated retention email / limited-time offer
17727.0,9,2,1042.55,5,2,3,2,Potential Loyalist,5,1042.55,False,,0.23871209,Low,Medium,Maintain relationship / occasional check-in
17728.0,4,7,4206.16,5,4,5,4,Champions,449,4206.16,True,3419.261469933185,0.32194188,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17729.0,596,1,438.65000000000003,1,2,2,2,Hibernating,0,438.65000000000003,False,,0.96134853,High,Low,Low-cost automated nudge only (not worth heavy investment)
17730.0,3,23,7757.35,5,5,5,5,Champions,586,7757.35,True,4831.796501706485,0.035100035,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17731.0,79,7,1347.08,3,4,4,4,Loyal Customers,589,1347.08,True,834.7779286926994,0.47621894,Medium,Medium,Standard engagement / newsletter
17732.0,373,10,2144.17,2,5,4,4,At Risk,115,2144.17,True,6805.409130434783,0.79797566,High,High,"Urgent retention offer (personal outreach, discount, loyalty perk)"
17733.0,39,2,692.19,4,2,3,2,Potential Loyalist,222,692.19,True,1138.0601351351352,0.44213146,Medium,Medium,Standard engagement / newsletter
17734.0,54,6,1442.32,4,4,4,4,Loyal Customers,588,1442.32,True,895.3176870748299,0.50196576,Medium,Medium,Standard engagement / newsletter
17735.0,2,29,16707.98,5,5,5,5,Champions,495,16707.98,True,12320.025656565656,0.0506543,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17736.0,9,4,337.49,5,3,2,2,Potential Loyalist,104,337.49,True,1184.460096153846,0.35417938,Low,Low,No action needed
17737.0,9,2,168.24,5,2,1,2,Potential Loyalist,49,168.24,True,1253.2163265306124,0.5776887,Medium,Low,"Low-touch, monitor only"
17738.0,19,15,4145.36,4,5,5,5,Champions,611,4145.36,True,2476.360720130933,0.08179773,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17739.0,12,20,7718.14,5,5,5,5,Champions,720,7718.14,True,3912.6681944444445,0.033110783,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17740.0,389,6,426.90000000000003,2,4,2,3,At Risk,308,426.90000000000003,True,505.90422077922085,0.8472417,High,Low,Low-cost automated nudge only (not worth heavy investment)
17741.0,407,2,101.1,1,2,1,2,Hibernating,153,101.1,True,241.18627450980392,0.8811441,High,Low,Low-cost automated nudge only (not worth heavy investment)
17742.0,113,11,2098.48,3,5,4,4,Loyal Customers,625,2098.48,True,1225.51232,0.2941557,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17743.0,442,2,208.85,1,2,1,2,Hibernating,6,208.85,False,,0.86912745,High,Low,Low-cost automated nudge only (not worth heavy investment)
17744.0,4,7,2649.14,5,4,4,4,Champions,377,2649.14,True,2564.81724137931,0.27325246,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17745.0,478,2,600.34,1,2,3,2,Hibernating,78,600.34,True,2809.2833333333338,0.86786294,High,Medium,Automated retention email / limited-time offer
17746.0,235,7,873.4300000000001,2,4,3,4,At Risk,375,873.4300000000001,True,850.1385333333334,0.79005015,High,Medium,Automated retention email / limited-time offer
17747.0,100,2,64.65,3,2,1,2,Need Attention,12,64.65,False,,0.8256213,High,Low,Low-cost automated nudge only (not worth heavy investment)
17748.0,527,1,358.15,1,2,2,2,Hibernating,0,358.15,False,,0.90792996,High,Low,Low-cost automated nudge only (not worth heavy investment)
17749.0,178,3,1026.18,3,3,3,3,Loyal Customers,368,1026.18,True,1017.8144021739132,0.630908,Medium,Medium,Standard engagement / newsletter
17750.0,5,9,1694.16,5,4,4,4,Champions,158,1694.16,True,3913.7240506329117,0.084805876,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17751.0,421,1,157.85999999999999,1,2,1,2,Hibernating,0,157.85999999999999,False,,0.9156826,High,Low,Low-cost automated nudge only (not worth heavy investment)
17752.0,359,1,80.64,2,2,1,2,Hibernating,0,80.64,False,,0.9139267,High,Low,Low-cost automated nudge only (not worth heavy investment)
17753.0,464,5,379.56,1,4,2,3,At Risk,238,379.56,True,582.0983193277311,0.8915946,High,Low,Low-cost automated nudge only (not worth heavy investment)
17754.0,1,16,4383.08,5,5,5,5,Champions,727,4383.08,True,2200.5834938101784,0.069030955,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17756.0,376,3,728.75,2,3,3,3,At Risk,18,728.75,False,,0.7521357,Medium,Medium,Standard engagement / newsletter
17757.0,1,60,8990.49,5,5,5,5,Champions,693,8990.49,True,4735.2508658008655,0.016565228,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17758.0,19,12,4964.03,4,5,5,5,Champions,549,4964.03,True,3300.311384335155,0.10160907,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17759.0,17,5,1260.63,5,4,4,4,Champions,566,1260.63,True,812.9504416961131,0.6130536,Medium,Medium,Standard engagement / newsletter
17760.0,22,7,739.14,4,4,3,4,Loyal Customers,627,739.14,True,430.28086124401915,0.5871381,Medium,Medium,Standard engagement / newsletter
17761.0,33,1,712.78,4,2,3,2,Potential Loyalist,0,712.78,False,,0.36973715,Low,Medium,Maintain relationship / occasional check-in
17762.0,456,1,129.75,1,2,1,2,Hibernating,0,129.75,False,,0.91781986,High,Low,Low-cost automated nudge only (not worth heavy investment)
17763.0,263,5,51.15,2,4,1,2,Hibernating,395,51.15,True,47.26518987341772,0.7914592,High,Low,Low-cost automated nudge only (not worth heavy investment)
17764.0,51,5,1513.57,4,4,4,4,Loyal Customers,685,1513.57,True,806.5008029197079,0.55469656,Medium,High,Proactive engagement (early access to new features/products)
17765.0,159,4,524.0,3,3,2,2,Need Attention,289,524.0,True,661.7993079584775,0.6060343,Medium,Medium,Standard engagement / newsletter
17766.0,381,2,299.61,2,2,2,2,Hibernating,0,299.61,False,,0.88909745,High,Low,Low-cost automated nudge only (not worth heavy investment)
17767.0,15,2,413.05,5,2,2,2,Potential Loyalist,394,413.05,True,382.6478426395939,0.70194817,Medium,Low,"Low-touch, monitor only"
17768.0,8,8,3287.78,5,4,5,4,Champions,729,3287.78,True,1646.1449931412894,0.1308752,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17769.0,13,21,6944.96,5,5,5,5,Champions,676,6944.96,True,3749.867455621302,0.032039516,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17770.0,199,5,1143.27,2,4,3,4,At Risk,83,1143.27,True,5027.633132530121,0.5873672,Medium,Medium,Standard engagement / newsletter
17771.0,57,4,386.93,4,3,2,2,Potential Loyalist,532,386.93,True,265.4688909774436,0.59724724,Medium,Low,"Low-touch, monitor only"
17772.0,11,3,360.75,5,3,2,2,Potential Loyalist,381,360.75,True,345.6003937007874,0.5083315,Medium,Low,"Low-touch, monitor only"
17773.0,514,2,575.37,1,2,2,2,Hibernating,175,575.37,True,1200.0574285714285,0.9016897,High,Medium,Automated retention email / limited-time offer
17774.0,97,11,3259.39,3,5,5,5,Loyal Customers,572,3259.39,True,2079.855506993007,0.14472775,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17775.0,255,1,56.4,2,2,1,2,Hibernating,0,56.4,False,,0.8990804,High,Low,Low-cost automated nudge only (not worth heavy investment)
17776.0,387,3,322.55,2,3,2,2,Hibernating,336,322.55,True,350.3891369047619,0.8616375,High,Low,Low-cost automated nudge only (not worth heavy investment)
17777.0,25,3,647.56,4,3,3,3,Loyal Customers,75,647.56,True,3151.4586666666664,0.16062775,Low,Medium,Maintain relationship / occasional check-in
17778.0,662,1,197.70000000000002,1,2,1,2,Hibernating,0,197.70000000000002,False,,0.9318641,High,Low,Low-cost automated nudge only (not worth heavy investment)
17779.0,21,5,633.92,4,4,3,4,Loyal Customers,122,633.92,True,1896.5639344262295,0.37784114,Low,Medium,Maintain relationship / occasional check-in
17780.0,667,3,346.56,1,3,2,2,Hibernating,17,346.56,False,,0.9045318,High,Low,Low-cost automated nudge only (not worth heavy investment)
17781.0,159,2,188.02,3,2,1,2,Need Attention,93,188.02,True,737.9279569892474,0.77151203,High,Low,Low-cost automated nudge only (not worth heavy investment)
17782.0,383,2,679.02,2,2,3,2,Hibernating,0,679.02,False,,0.7752684,High,Medium,Automated retention email / limited-time offer
17783.0,72,3,376.96,3,3,2,2,Need Attention,440,376.96,True,312.70545454545453,0.6163355,Medium,Low,"Low-touch, monitor only"
17784.0,550,1,112.86,1,2,1,2,Hibernating,0,112.86,False,,0.9478074,High,Low,Low-cost automated nudge only (not worth heavy investment)
17785.0,53,3,403.38,4,3,2,2,Potential Loyalist,512,403.38,True,287.5658203125,0.5357177,Medium,Low,"Low-touch, monitor only"
17786.0,85,2,266.85,3,2,1,2,Need Attention,231,266.85,True,421.64610389610397,0.52308553,Medium,Low,"Low-touch, monitor only"
17787.0,153,4,1817.54,3,3,4,4,Loyal Customers,218,1817.54,True,3043.1288990825688,0.5102416,Medium,High,Proactive engagement (early access to new features/products)
17788.0,74,2,1112.95,3,2,3,2,Need Attention,55,1112.95,True,7385.94090909091,0.5635565,Medium,Medium,Standard engagement / newsletter
17789.0,281,2,397.15,2,2,2,2,Hibernating,379,397.15,True,382.4795514511873,0.7850202,High,Low,Low-cost automated nudge only (not worth heavy investment)
17790.0,27,20,2779.41,4,5,5,5,Champions,517,2779.41,True,1962.2527079303675,0.13695966,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17791.0,30,1,106.1,4,2,1,2,Potential Loyalist,0,106.1,False,,0.57481694,Medium,Low,"Low-touch, monitor only"
17792.0,467,2,368.35,1,2,2,2,Hibernating,11,368.35,False,,0.8793987,High,Low,Low-cost automated nudge only (not worth heavy investment)
17793.0,25,1,300.34,4,2,2,2,Potential Loyalist,0,300.34,False,,0.35311088,Low,Low,No action needed
17794.0,687,2,147.3,1,2,1,2,Hibernating,1,147.3,False,,0.896212,High,Low,Low-cost automated nudge only (not worth heavy investment)
17795.0,180,2,342.83,3,2,2,2,Need Attention,85,342.83,True,1472.1523529411766,0.7024024,Medium,Low,"Low-touch, monitor only"
17796.0,40,7,1236.39,4,4,4,4,Loyal Customers,381,1236.39,True,1184.4681102362206,0.2940744,Low,Medium,Maintain relationship / occasional check-in
17797.0,22,8,1971.8700000000001,4,4,4,4,Loyal Customers,701,1971.8700000000001,True,1026.7226105563482,0.42862955,Medium,High,Proactive engagement (early access to new features/products)
17798.0,582,1,172.17,1,2,1,2,Hibernating,0,172.17,False,,0.9119931,High,Low,Low-cost automated nudge only (not worth heavy investment)
17799.0,22,23,6121.78,4,5,5,5,Champions,703,6121.78,True,3178.449075391181,0.035263766,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17800.0,37,9,1186.21,4,4,4,4,Loyal Customers,296,1186.21,True,1462.725168918919,0.14305249,Low,Medium,Maintain relationship / occasional check-in
17801.0,451,4,767.48,1,3,3,3,At Risk,240,767.48,True,1167.2091666666668,0.8430635,High,Medium,Automated retention email / limited-time offer
17802.0,82,16,4808.94,3,5,5,5,Loyal Customers,644,4808.94,True,2725.5638198757765,0.118814744,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17803.0,392,1,184.66,2,2,1,2,Hibernating,0,184.66,False,,0.9225165,High,Low,Low-cost automated nudge only (not worth heavy investment)
17804.0,376,3,383.78000000000003,2,3,2,2,Hibernating,362,383.78000000000003,True,386.9604972375691,0.8575256,High,Low,Low-cost automated nudge only (not worth heavy investment)
17805.0,74,2,927.03,3,2,3,2,Need Attention,536,927.03,True,631.2797574626865,0.7678571,High,Medium,Automated retention email / limited-time offer
17806.0,11,1,546.04,5,2,2,2,Potential Loyalist,0,546.04,False,,0.27650785,Low,Medium,Maintain relationship / occasional check-in
17807.0,395,3,437.87,2,3,2,2,Hibernating,309,437.87,True,517.225080906149,0.8403897,High,Low,Low-cost automated nudge only (not worth heavy investment)
17808.0,549,4,262.64,1,3,1,2,Hibernating,32,262.64,True,2995.7374999999997,0.9124583,High,Low,Low-cost automated nudge only (not worth heavy investment)
17809.0,16,23,10014.58,5,5,5,5,Champions,720,10014.58,True,5076.835694444444,0.06788567,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17810.0,669,2,343.21,1,2,2,2,Hibernating,15,343.21,False,,0.93285054,High,Low,Low-cost automated nudge only (not worth heavy investment)
17811.0,4,60,9351.83,5,5,5,5,Champions,441,9351.83,True,7740.176757369614,0.015567051,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17812.0,13,7,911.99,5,4,3,4,Champions,517,911.99,True,643.8614119922631,0.51238185,Medium,Medium,Standard engagement / newsletter
17813.0,14,7,1641.79,5,4,4,4,Champions,57,1641.79,True,10513.216666666665,0.093733504,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17814.0,375,2,1609.37,2,2,4,3,At Risk,47,1609.37,True,12498.298936170213,0.7229564,Medium,High,Proactive engagement (early access to new features/products)
17815.0,393,1,591.96,2,2,3,2,Hibernating,0,591.96,False,,0.7907621,High,Medium,Automated retention email / limited-time offer
17816.0,37,6,96.11,4,4,1,2,Potential Loyalist,687,96.11,True,51.06280931586608,0.6538171,Medium,Low,"Low-touch, monitor only"
17817.0,4,7,781.45,5,4,3,4,Champions,417,781.45,True,684.0029976019185,0.32956123,Low,Medium,Maintain relationship / occasional check-in
17818.0,738,1,124.78,1,2,1,2,Hibernating,0,124.78,False,,0.9295978,High,Low,Low-cost automated nudge only (not worth heavy investment)
17819.0,72,13,5977.25,3,5,5,5,Loyal Customers,654,5977.25,True,3335.9269877675843,0.13618062,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17820.0,191,3,156.56,2,3,1,2,Hibernating,182,156.56,True,313.9802197802198,0.9358022,High,Low,Low-cost automated nudge only (not worth heavy investment)
17821.0,406,1,334.62,2,2,2,2,Hibernating,0,334.62,False,,0.90184665,High,Low,Low-cost automated nudge only (not worth heavy investment)
17822.0,420,5,2154.08,1,4,4,4,At Risk,140,2154.08,True,5615.994285714286,0.87323457,High,High,"Urgent retention offer (personal outreach, discount, loyalty perk)"
17823.0,421,2,449.25,1,2,2,2,Hibernating,0,449.25,False,,0.78694177,High,Medium,Automated retention email / limited-time offer
17824.0,51,1,298.4,4,2,2,2,Potential Loyalist,0,298.4,False,,0.40747738,Low,Low,No action needed
17825.0,599,4,701.96,1,3,3,3,At Risk,126,701.96,True,2033.4555555555557,0.88257474,High,Medium,Automated retention email / limited-time offer
17826.0,374,1,133.34,2,2,1,2,Hibernating,0,133.34,False,,0.8971257,High,Low,Low-cost automated nudge only (not worth heavy investment)
17827.0,5,7,2369.42,5,4,4,4,Champions,616,2369.42,True,1403.9582792207793,0.46726394,Medium,High,Proactive engagement (early access to new features/products)
17828.0,9,8,1074.97,5,4,3,4,Champions,176,1074.97,True,2229.341193181818,0.16691148,Low,Medium,Maintain relationship / occasional check-in
17829.0,299,6,4680.42,2,4,5,4,At Risk,356,4680.42,True,4798.745224719101,0.6884096,Medium,High,Proactive engagement (early access to new features/products)
17830.0,2,3,398.7,5,3,2,2,Potential Loyalist,287,398.7,True,507.0574912891986,0.33608782,Low,Low,No action needed
17831.0,33,1,35.400000000000006,4,2,1,2,Potential Loyalist,0,35.400000000000006,False,,0.6403028,Medium,Low,"Low-touch, monitor only"
17832.0,50,1,155.37,4,2,1,2,Potential Loyalist,0,155.37,False,,0.41484693,Medium,Low,"Low-touch, monitor only"
17833.0,723,1,338.46000000000004,1,2,2,2,Hibernating,0,338.46000000000004,False,,0.9426545,High,Low,Low-cost automated nudge only (not worth heavy investment)
17834.0,415,2,689.6700000000001,1,2,3,2,Hibernating,30,689.6700000000001,True,8390.985,0.7921667,High,Medium,Automated retention email / limited-time offer
17835.0,3,3,342.24,5,3,2,2,Potential Loyalist,20,342.24,False,,0.17782858,Low,Low,No action needed
17836.0,47,1,109.83,4,2,1,2,Potential Loyalist,0,109.83,False,,0.55291533,Medium,Low,"Low-touch, monitor only"
17837.0,42,10,1502.48,4,5,4,4,Loyal Customers,120,1502.48,True,4570.043333333333,0.10887371,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17838.0,27,15,5134.49,4,5,5,5,Champions,604,5134.49,True,3102.796109271523,0.07983465,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17839.0,42,1,318.15,4,2,2,2,Potential Loyalist,0,318.15,False,,0.3772724,Low,Low,No action needed
17840.0,444,1,175.9,1,2,1,2,Hibernating,0,175.9,False,,0.9158211,High,Low,Low-cost automated nudge only (not worth heavy investment)
17841.0,2,287,67287.06,5,5,5,5,Champions,735,67287.06,True,33414.662448979594,0.01647281,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17842.0,602,1,430.69,1,2,2,2,Hibernating,0,430.69,False,,0.96706754,High,Low,Low-cost automated nudge only (not worth heavy investment)
17843.0,303,2,312.65,2,2,2,2,Hibernating,108,312.65,True,1056.6412037037037,0.745378,Medium,Low,"Low-touch, monitor only"
17844.0,107,1,51.559999999999995,3,2,1,2,Need Attention,0,51.559999999999995,False,,0.80930126,High,Low,Low-cost automated nudge only (not worth heavy investment)
17845.0,555,4,596.09,1,3,3,3,At Risk,21,596.09,False,,0.8460633,High,Medium,Automated retention email / limited-time offer
17847.0,516,2,125.74000000000001,1,2,1,2,Hibernating,129,125.74000000000001,True,355.7759689922481,0.9140792,High,Low,Low-cost automated nudge only (not worth heavy investment)
17848.0,81,31,3525.71,3,5,5,5,Loyal Customers,652,3525.71,True,1973.7486963190186,0.1758129,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
17849.0,218,8,1063.76,2,4,3,4,At Risk,416,1063.76,True,933.3471153846153,0.6335635,Medium,Medium,Standard engagement / newsletter
17850.0,302,159,50407.770000000004,2,5,5,5,Can't Lose Them,432,50407.770000000004,True,42589.89826388889,0.7746313,High,High,"Urgent retention offer (personal outreach, discount, loyalty perk)"
17851.0,422,6,1552.35,1,4,4,4,At Risk,313,1552.35,True,1810.2484025559104,0.8294323,High,High,"Urgent retention offer (personal outreach, discount, loyalty perk)"
17852.0,12,5,657.8100000000001,5,4,3,4,Champions,719,657.8100000000001,True,333.93692628650905,0.6175002,Medium,Medium,Standard engagement / newsletter
17853.0,407,3,1596.29,1,3,4,4,At Risk,329,1596.29,True,1770.9600303951368,0.78780913,High,High,"Urgent retention offer (personal outreach, discount, loyalty perk)"
17854.0,185,6,1068.5,2,4,3,4,At Risk,546,1068.5,True,714.290293040293,0.48786128,Medium,Medium,Standard engagement / newsletter
17855.0,373,1,208.97,2,2,1,2,Hibernating,0,208.97,False,,0.87402546,High,Low,Low-cost automated nudge only (not worth heavy investment)
17856.0,2,6,1393.79,5,4,4,4,Champions,279,1393.79,True,1823.4170250896057,0.21763217,Low,Medium,Maintain relationship / occasional check-in
